Season,Round,Date,Local.start.time,Venue,Attendance,First.name,Surname,ID,Jumper.No.,Playing.for,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit.Outs,Tackles,Rebounds,Inside.50s,Clearances,Clangers,Frees.For,Frees.Against,Brownlow.Votes,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,One.Percenters,Bounces,Goal.Assists,Time.on.Ground,Substitute,Umpire.1,Umpire.2,Umpire.3,Umpire.4,Home.team,HQ1G,HQ1B,HQ2G,HQ2B,HQ3G,HQ3B,HQ4G,HQ4B,HQETG,HQETB,Home.score,Away.team,AQ1G,AQ1B,AQ2G,AQ2B,AQ3G,AQ3B,AQ4G,AQ4B,AQETG,AQETB,Away.score,HQ1P,HQ2P,HQ3P,HQ4P,HQETP,AQ1P,AQ2P,AQ3P,AQ4P,AQETP,Player,Team,url,Age,Career.Games,Coach,DOB,Home.Away,Position,match_weather_temp_c,match_weather_type,Is_Raining
2025,1,2025-03-07,1940,S.C.G.,40310,Josh,Weddle,13057,23,Hawthorn,8,3,4,12,0,0,1,1,1,2,1,2,1,0,0,5,7,1,0,3,0,0,86,,Brendan Hosking, Simon Meredith, Jacob Mollison, Martin Rodger,Sydney,4,3,6,4,11,5,11,10,NA,NA,76,Hawthorn,5,3,9,6,11,10,14,12,NA,NA,96,27,40,71,76,NA,33,60,76,96,NA,Josh Weddle,Hawthorn,https://afltables.com/afl/stats/players/J/Josh_Weddle.html,20.78302532511978,43,"Mitchell, Sam",25-May-2004,Away,HBFL,27,RAIN,1
2025,1,2025-03-07,1940,S.C.G.,40310,James,Worpel,12619,5,Hawthorn,7,2,4,11,0,1,0,3,1,4,5,2,1,0,0,6,5,0,1,2,1,2,44,Off,Brendan Hosking, Simon Meredith, Jacob Mollison, Martin Rodger,Sydney,4,3,6,4,11,5,11,10,NA,NA,76,Hawthorn,5,3,9,6,11,10,14,12,NA,NA,96,27,40,71,76,NA,33,60,76,96,NA,James Worpel,Hawthorn,https://afltables.com/afl/stats/players/J/James_Worpel.html,26.11498973305955,128,"Mitchell, Sam",24-Jan-1999,Away,RR,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Lachie,Ash,12782,7,Greater Western Sydney,19,9,6,25,0,0,0,7,5,1,1,2,1,0,0,3,16,0,0,2,0,0,85,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Lachie Ash,GWS,https://afltables.com/afl/stats/players/L/Lachie_Ash.html,23.71457905544148,102,"Kingsley, Adam",21-Jun-2001,Home,HBFR,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Toby,Bedford,12772,14,Greater Western Sydney,7,2,7,14,0,1,0,6,0,6,2,3,2,2,0,5,9,0,1,1,0,0,85,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Toby Bedford,GWS,https://afltables.com/afl/stats/players/T/Toby_Bedford.html,24.78302532511978,61,"Kingsley, Adam",27-May-2000,Home,HFFL,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Kieren,Briggs,12904,32,Greater Western Sydney,1,1,0,1,0,0,5,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,12,Off,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Kieren Briggs,GWS,https://afltables.com/afl/stats/players/K/Kieren_Briggs.html,25.421629021218344,51,"Kingsley, Adam",6-Oct-1999,Home,RK,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Callum,Brown,12910,46,Greater Western Sydney,4,1,3,7,2,1,0,1,0,1,0,4,1,1,0,4,2,0,0,3,0,0,75,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Callum Brown,GWS,https://afltables.com/afl/stats/players/C/Callum_Brown1.html,24.56399726214921,43,"Kingsley, Adam",15-Aug-2000,Home,INT,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Jack,Buckley,12846,44,Greater Western Sydney,7,2,1,8,0,0,0,1,1,1,0,1,1,0,0,3,5,0,0,6,0,1,90,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Jack Buckley,GWS,https://afltables.com/afl/stats/players/J/Jack_Buckley1.html,27.22450376454483,67,"Kingsley, Adam",17-Dec-1997,Home,CHB,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Aaron,Cadman,13054,5,Greater Western Sydney,3,1,2,5,0,2,0,2,0,0,0,4,3,3,0,4,2,0,0,2,0,0,93,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Aaron Cadman,GWS,https://afltables.com/afl/stats/players/A/Aaron_Cadman.html,21.016427104722794,36,"Kingsley, Adam",3-Mar-2004,Home,FF,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Finn,Callaghan,12969,17,Greater Western Sydney,13,4,20,33,2,2,0,2,3,6,7,4,0,1,3,9,25,0,1,0,2,1,84,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Finn Callaghan,GWS,https://afltables.com/afl/stats/players/F/Finn_Callaghan.html,21.867898699520875,51,"Kingsley, Adam",26-Apr-2003,Home,R,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Stephen,Coniglio,12028,3,Greater Western Sydney,6,3,5,11,0,0,0,1,1,0,2,1,0,0,0,4,6,1,0,0,0,1,79,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Stephen Coniglio,GWS,https://afltables.com/afl/stats/players/S/Stephen_Coniglio.html,31.229979466119097,218,"Kingsley, Adam",15-Dec-1993,Home,RR,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Brent,Daniels,12656,16,Greater Western Sydney,12,4,9,21,1,1,0,4,1,9,4,3,2,1,0,8,11,0,0,2,1,0,81,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Brent Daniels,GWS,https://afltables.com/afl/stats/players/B/Brent_Daniels.html,26,107,"Kingsley, Adam",9-Mar-1999,Home,HFFR,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Toby,Greene,12025,4,Greater Western Sydney,11,5,7,18,1,2,0,2,1,5,3,1,4,0,0,7,11,0,2,0,0,0,86,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Toby Greene,GWS,https://afltables.com/afl/stats/players/T/Toby_Greene.html,31.451745379876797,240,"Kingsley, Adam",25-Sep-1993,Home,CHF,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Max,Gruzewski,13158,35,Greater Western Sydney,4,3,5,9,2,0,6,2,0,1,0,1,0,0,0,4,5,1,2,1,0,1,68,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Max Gruzewski,GWS,https://afltables.com/afl/stats/players/M/Max_Gruzewski.html,20.632443531827516,5,"Kingsley, Adam",21-Jul-2004,Home,INT,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Harry,Himmelberg,12462,27,Greater Western Sydney,14,8,7,21,0,0,0,1,8,0,0,2,0,1,0,2,14,0,0,6,2,0,93,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Harry Himmelberg,GWS,https://afltables.com/afl/stats/players/H/Harry_Himmelberg.html,28.83504449007529,178,"Kingsley, Adam",8-May-1996,Home,BPR,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Connor,Idun,12750,39,Greater Western Sydney,10,6,5,15,0,0,0,4,4,1,0,1,0,0,0,4,11,0,0,3,1,0,89,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Connor Idun,GWS,https://afltables.com/afl/stats/players/C/Connor_Idun.html,24.61054072553046,94,"Kingsley, Adam",29-Jul-2000,Home,BPL,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Darcy,Jones,13131,2,Greater Western Sydney,9,2,6,15,2,1,0,1,1,3,1,0,0,0,0,7,8,0,0,1,3,0,79,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Darcy Jones,GWS,https://afltables.com/afl/stats/players/D/Darcy_Jones.html,20.930869267624914,15,"Kingsley, Adam",3-Apr-2004,Home,FPL,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Lachlan,Keeffe,11991,25,Greater Western Sydney,6,0,2,8,0,0,12,5,1,2,2,3,1,1,0,4,3,0,0,1,0,0,74,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Lachlan Keeffe,GWS,https://afltables.com/afl/stats/players/L/Lachlan_Keeffe.html,34.90075290896646,117,"Kingsley, Adam",14-Apr-1990,Home,FPR,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Josh,Kelly,12255,22,Greater Western Sydney,11,7,25,36,0,0,0,5,2,2,5,6,0,2,1,13,24,0,0,1,0,0,82,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Josh Kelly,GWS,https://afltables.com/afl/stats/players/J/Josh_Kelly.html,30.0684462696783,216,"Kingsley, Adam",12-Feb-1995,Home,WL,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,James,Leake,13174,30,Greater Western Sydney,4,2,7,11,1,1,0,1,0,1,3,1,2,1,0,7,5,0,2,1,0,0,54,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,James Leake,GWS,https://afltables.com/afl/stats/players/J/James_Leake.html,19.432580424366872,1,"Kingsley, Adam",2-Oct-2005,Home,INT,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Xavier,OHalloran,12821,33,Greater Western Sydney,8,2,5,13,2,0,0,4,0,2,1,3,2,1,0,4,10,0,0,0,0,1,86,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Xavier OHalloran,GWS,https://afltables.com/afl/stats/players/X/Xavier_OHalloran.html,24.659822039698838,68,"Kingsley, Adam",11-Jul-2000,Home,NA,NA,NA,0
2025,1,2025-03-09,1520,Sydney Showground,19248,Conor,Stone,12886,18,Greater Western Sydney,8,4,3,11,0,0,0,2,6,1,0,1,0,0,0,4,7,0,0,4,0,0,77,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Conor Stone,GWS,https://afltables.com/afl/stats/players/C/Conor_Stone.html,22.878850102669404,14,"Kingsley, Adam",22-Apr-2002,Home,INT,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Sam,Taylor,12644,15,Greater Western Sydney,16,13,1,17,1,0,0,5,5,2,0,1,3,0,2,7,10,4,0,5,0,0,100,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Sam Taylor,GWS,https://afltables.com/afl/stats/players/S/Sam_Taylor.html,25.843258042436688,112,"Kingsley, Adam",5-May-1999,Home,FB,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Callan,Ward,11677,8,Greater Western Sydney,13,6,10,23,1,0,0,1,2,4,1,2,1,0,0,2,20,0,0,1,0,2,91,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Callan Ward,GWS,https://afltables.com/afl/stats/players/C/Callan_Ward.html,34.91170431211499,316,"Kingsley, Adam",10-Apr-1990,Home,C,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Jacob,Wehr,12991,10,Greater Western Sydney,9,0,7,16,0,0,0,1,1,4,3,3,1,0,0,9,7,0,0,2,0,0,61,On,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Jacob Wehr,GWS,https://afltables.com/afl/stats/players/J/Jacob_Wehr.html,26.67624914442163,26,"Kingsley, Adam",5-Jul-1998,Home,SUB,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Lachie,Whitfield,12143,6,Greater Western Sydney,19,8,7,26,0,0,0,1,6,1,1,2,0,0,0,4,17,0,0,1,2,0,75,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Lachie Whitfield,GWS,https://afltables.com/afl/stats/players/L/Lachie_Whitfield.html,30.640657084188913,235,"Kingsley, Adam",18-Jul-1994,Home,HBFL,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Edward,Allan,13146,16,Collingwood,5,1,14,19,0,1,0,1,0,4,3,2,1,1,0,7,13,0,0,0,0,1,82,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Edward Allan,Collingwood,https://afltables.com/afl/stats/players/E/Edward_Allan.html,20.78576317590691,3,"McRae, Craig",26-May-2004,Away,INT,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Darcy,Cameron,12660,14,Collingwood,18,7,4,22,0,1,37,4,1,7,6,4,2,1,0,19,3,5,1,0,0,0,79,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Darcy Cameron,Collingwood,https://afltables.com/afl/stats/players/D/Darcy_Cameron.html,29.640657084188913,96,"McRae, Craig",18-Jul-1995,Away,RK,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Jack,Crisp,12061,25,Collingwood,11,7,9,20,0,1,0,1,2,4,2,1,0,0,0,9,12,0,0,3,0,0,85,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Jack Crisp,Collingwood,https://afltables.com/afl/stats/players/J/Jack_Crisp.html,31.432580424366872,250,"McRae, Craig",2-Oct-1993,Away,RR,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Josh,Daicos,12573,7,Collingwood,18,3,10,28,0,0,0,1,6,3,2,3,1,0,0,4,19,0,0,0,1,0,87,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Josh Daicos,Collingwood,https://afltables.com/afl/stats/players/J/Josh_Daicos.html,26.281998631074607,127,"McRae, Craig",26-Nov-1998,Away,HBFR,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Nick,Daicos,12943,35,Collingwood,8,1,13,21,0,0,0,2,2,1,5,6,2,1,0,12,8,0,0,1,0,0,76,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Nick Daicos,Collingwood,https://afltables.com/afl/stats/players/N/Nick_Daicos.html,22.177960301163587,71,"McRae, Craig",3-Jan-2003,Away,R,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Jamie,Elliott,12083,5,Collingwood,9,5,7,16,2,0,0,0,0,3,1,5,0,2,0,6,9,1,1,1,0,0,87,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Jamie Elliott,Collingwood,https://afltables.com/afl/stats/players/J/Jamie_Elliott1.html,32.54757015742642,195,"McRae, Craig",21-Aug-1992,Away,HFFR,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Bobby,Hill,12744,23,Collingwood,9,4,3,12,1,2,0,2,0,4,1,1,0,1,0,4,7,0,0,0,0,0,76,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Bobby Hill,Collingwood,https://afltables.com/afl/stats/players/B/Bobby_Hill.html,25.076659822039698,89,"McRae, Craig",9-Feb-2000,Away,HFFL,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Will,Hoskin-Elliott,12026,32,Collingwood,7,3,4,11,0,3,0,1,0,1,0,1,0,0,0,5,6,0,0,1,0,0,57,Off,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Will Hoskin-Elliott,Collingwood,https://afltables.com/afl/stats/players/W/Will_Hoskin-Elliott.html,31.514715947980836,225,"McRae, Craig",2-Sep-1993,Away,FF,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Jeremy,Howe,11967,38,Collingwood,11,6,2,13,0,0,0,1,6,1,1,4,0,1,0,3,8,1,0,3,0,1,76,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Jeremy Howe,Collingwood,https://afltables.com/afl/stats/players/J/Jeremy_Howe.html,34.69267624914442,253,"McRae, Craig",29-Jun-1990,Away,INT,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Patrick,Lipinski,12578,1,Collingwood,8,2,9,17,0,0,0,1,2,0,2,1,1,0,0,8,10,0,0,2,0,0,85,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Patrick Lipinski,Collingwood,https://afltables.com/afl/stats/players/P/Patrick_Lipinski.html,26.643394934976044,119,"McRae, Craig",17-Jul-1998,Away,WR,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Ned,Long,13023,44,Collingwood,5,3,4,9,0,1,0,0,1,4,3,1,0,1,0,6,4,0,0,0,0,0,26,On,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Ned Long,Collingwood,https://afltables.com/afl/stats/players/N/Ned_Long.html,22.087611225188226,13,"McRae, Craig",5-Feb-2003,Away,SUB,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Brayden,Maynard,12371,4,Collingwood,11,6,4,15,0,0,0,1,7,3,0,6,0,4,0,2,13,0,0,4,0,1,83,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Brayden Maynard,Collingwood,https://afltables.com/afl/stats/players/B/Brayden_Maynard.html,28.465434633812457,210,"McRae, Craig",20-Sep-1996,Away,BPL,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Beau,McCreery,12876,31,Collingwood,8,2,4,12,0,1,0,4,0,2,4,1,0,1,0,6,5,0,1,0,2,0,77,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Beau McCreery,Collingwood,https://afltables.com/afl/stats/players/B/Beau_McCreery.html,23.8870636550308,78,"McRae, Craig",19-Apr-2001,Away,INT,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Reef,McInnes,12964,26,Collingwood,8,3,5,13,0,0,0,2,4,1,0,4,1,1,0,2,9,0,0,7,0,0,82,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Reef McInnes,Collingwood,https://afltables.com/afl/stats/players/R/Reef_McInnes.html,22.238193018480494,21,"McRae, Craig",12-Dec-2002,Away,HBFL,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Daniel,McStay,12291,11,Collingwood,4,4,3,7,0,0,10,1,1,1,1,3,1,1,0,4,4,1,0,2,0,0,83,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Daniel McStay,Collingwood,https://afltables.com/afl/stats/players/D/Daniel_McStay.html,29.706365503080082,181,"McRae, Craig",24-Jun-1995,Away,FPL,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Tim,Membrey,12300,28,Collingwood,4,3,4,8,1,0,0,0,0,0,0,2,0,1,0,6,4,0,2,1,0,0,78,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Tim Membrey,Collingwood,https://afltables.com/afl/stats/players/T/Tim_Membrey.html,30.78576317590691,180,"McRae, Craig",26-May-1994,Away,INT,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Brody,Mihocek,12639,41,Collingwood,6,3,3,9,2,0,0,1,0,2,0,3,1,2,0,3,6,0,1,2,0,0,76,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Brody Mihocek,Collingwood,https://afltables.com/afl/stats/players/B/Brody_Mihocek.html,32.09034907597536,138,"McRae, Craig",4-Feb-1993,Away,CHF,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Darcy,Moore,12372,30,Collingwood,10,5,3,13,0,0,0,3,1,1,0,3,1,2,0,4,6,1,0,4,0,0,95,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Darcy Moore,Collingwood,https://afltables.com/afl/stats/players/D/Darcy_Moore.html,29.11772758384668,174,"McRae, Craig",25-Jan-1996,Away,FB,27,RAIN,1
2025,1,2025-03-09,1520,Sydney Showground,19248,Scott,Pendlebury,4182,10,Collingwood,8,4,11,19,0,0,0,1,1,1,4,4,0,2,0,7,12,0,0,1,0,0,82,,Nick Foot, Brett Rosebury, Nathan Williamson, Nathan Toner,Greater Western Sydney,5,3,8,7,9,9,15,14,NA,NA,104,Collingwood,1,6,4,8,4,13,6,16,NA,NA,52,33,55,63,104,NA,12,32,37,52,NA,Scott Pendlebury,Collingwood,https://afltables.com/afl/stats/players/S/Scott_Pendlebury.html,37.167008898015055,404,"McRae, Craig",7-Jan-1988,Away,C,27,RAIN,1
